iso2c,country,year,exports_pc_gdp,gdp,iso3c,region,capital,longitude,latitude,income,lending
AS,American Samoa,2015,66.3026521060843,641e6,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AS,American Samoa,2016,,,ASM,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
AD,Andorra,1960,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1961,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1962,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1963,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1964,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1965,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1966,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1967,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1968,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1969,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1970,,78619206.0850963,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1971,,89409820.3592814,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1972,,113408231.944085,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1973,,150820102.798401,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1974,,186558696.279204,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1975,,220127246.376812,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1976,,227281024.620741,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1977,,254020153.340635,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1978,,308008897.569444,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1979,,411578334.159643,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1980,,446416105.825017,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1981,,388958731.302938,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1982,,375895956.383462,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1983,,327861832.946636,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1984,,330070689.298282,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1985,,346737964.774951,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1986,,482000594.03588,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1987,,611316399.407088,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1988,,721425939.15155,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1989,,795449332.396346,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1990,,1029048481.88051,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1991,,1106928582.86629,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1992,,1210013651.87713,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1993,,1007025755.00065,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1994,,1017549124.33238,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1995,,1178738991.19295,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1996,,1223945356.62682,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1997,,1180597272.72727,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1998,,1211932397.81713,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,1999,,1239876305.13531,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2000,,1401695227.56587,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2001,,1484017897.09172,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2002,,1717485413.13759,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2003,,2373927765.23702,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2004,,2916786689.84356,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2005,,3248215396.09501,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2006,,3536632793.87781,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2007,,4010990966.32904,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2008,,4001201113.22689,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2009,,3650083356.48791,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2010,,3346516556.29139,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2011,,3427022518.76564,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2012,,3146151869.45908,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2013,,3248924588.42273,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2014,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2015,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AD,Andorra,2016,,,AND,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
AO,Angola,1960,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1961,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1962,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1963,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1964,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1965,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1966,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1967,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1968,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1969,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1970,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1971,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1972,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1973,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1974,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1975,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1976,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1977,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1978,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1979,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1980,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1981,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1982,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1983,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1984,,,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1985,50,6684491978.60963,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1986,50,6684491978.60963,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1987,50,6684491978.60963,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1988,50,6684491978.60963,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1989,33.3333333333333,10026737967.9144,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1990,33.3333333333333,10026737967.9144,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1991,25,12118610904.2251,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1992,69.2307692307692,5684291718.77106,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1993,53.9033457249071,5278182970.79618,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1994,85.3595614317962,4059352153.05368,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1995,,5039552482.42778,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1996,82.7222609884224,7526446605.51712,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1997,68.4919382230125,7648377412.83277,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1998,56.7231384915814,6445041824.66621,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,1999,86.2964935064935,6152922942.98032,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2000,89.6278948269862,9129594818.60749,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2001,75.3889911663897,8936063723.20121,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2002,68.290956817129,12497346669.6684,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2003,68.4247367948724,14188949190.618,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2004,70.2503132572415,19640848728.8937,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2005,86.018631962858,28233712830.9035,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2006,79.7962567674475,41789478661.3096,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2007,73.9581879834826,60448921272.2326,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2008,76.3184268172897,84178032716.0971,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2009,54.9076882615938,75492384801.3695,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2010,62.3877390033995,82470913120.7314,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2011,65.3527091446323,104115923082.737,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2012,62.3133984075453,115398371427.673,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2013,55.6889427104501,124912063308.202,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2014,47.9986914312579,126776874216.703,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2015,33.9270643310887,102962245246.708,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AO,Angola,2016,33.0198923199754,89633156470.3104,AGO,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IDA
AG,Antigua and Barbuda,1960,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1961,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1962,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1963,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1964,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1965,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1966,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1967,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1968,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1969,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1970,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1971,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1972,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1973,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1974,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1975,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1976,,,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1977,40.7137791218938,77496740.7407407,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1978,52.4709386861277,87879333.3333333,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1979,69.1609519214413,109079962.962963,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1980,56.3624692064956,131431037.037037,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1981,61.6449972655946,147841740.740741,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1982,56.92240891164,164369296.296296,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1983,51.6237549795227,182144111.111111,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1984,62.2388606463449,208372851.851852,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1985,62.9582474627768,240923925.925926,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1986,70.8898524895293,290440148.148148,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1987,67.3197256374619,337174851.851852,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1988,66.6083260035869,398637740.740741,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1989,66.303668997715,438794777.777778,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1990,75.1519567874838,459469074.074074,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1991,76.7818351906583,481706333.333333,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1992,81.5706076981343,499281148.148148,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1993,82.0828718174435,535172777.777778,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1994,74.0477344103989,589429592.592593,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1995,69.5688213835235,577280740.740741,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1996,63.5162959469811,633730629.62963,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1997,65.1304355491765,680617111.111111,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1998,64.0095101646449,727860592.592593,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1999,61.7110796727144,766198925.925926,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2000,56.5615222398651,825405518.518518,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2001,55.9481421515971,795976518.518518,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2002,52.8388920445982,809754481.481482,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2003,54.4139977597047,850218592.592592,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2004,58.4400843447433,913710370.37037,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2005,53.7221964417386,1014979666.66667,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2006,47.707367995707,1149025481.48148,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2007,44.6325457597138,1302388925.92593,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2008,45.9920007204026,1359733555.55556,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2009,46.1209204295667,1217719666.66667,ATG,Latin America & Caribbean,Saint John's,-61.8456,17.1175,Upper middle income,IBRD
